step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
232,CASH_OUT,255706.43,C1166938332,123864.0,0.0,C980591453,556943.64,812650.07,0,0
311,PAYMENT,1392.68,C714924806,15509.0,14116.32,M1393934805,0.0,0.0,0,0
286,CASH_OUT,49220.54,C1605622256,26952.25,0.0,C121368801,4755737.33,4804957.87,0,0
157,CASH_OUT,140478.67,C2000737872,0.0,0.0,C1989728682,267605.81,408084.48,0,0
210,PAYMENT,649.61,C1149973185,56678.78,56029.17,M1558932406,0.0,0.0,0,0
229,TRANSFER,182129.79,C1678332308,0.0,0.0,C1624485768,231937.95,414067.73,0,0
281,CASH_OUT,205796.24,C1351133867,0.0,0.0,C669191690,728106.47,933902.71,0,0
12,CASH_IN,101501.86,C683936338,347261.26,448763.12,C885778196,530301.36,0.0,0,0
306,CASH_OUT,21489.67,C386178822,1082.0,0.0,C39836639,317540.53,363567.74,0,0
287,PAYMENT,39771.78,C1104561178,18598.0,0.0,M802555269,0.0,0.0,0,0
354,CASH_OUT,40108.15,C739839751,0.0,0.0,C93382629,214942.83,255050.97,0,0
354,CASH_IN,324895.46,C1965718101,45824.0,370719.46,C915009834,1164519.21,839623.75,0,0
348,CASH_IN,229319.56,C476087736,602623.0,831942.56,C1469087831,14203.16,0.0,0,0
374,PAYMENT,3182.25,C123497549,0.0,0.0,M1415276446,0.0,0.0,0,0
94,CASH_IN,51823.39,C2041509795,20955.0,72778.39,C1761100658,60389.17,8565.78,0,0
404,CASH_IN,213766.48,C1304986622,512283.36,726049.84,C461874724,314171.05,100404.57,0,0
257,TRANSFER,407032.92,C1281950574,0.0,0.0,C1638072755,2345579.18,2698357.84,0,0
261,CASH_OUT,89411.47,C833715724,0.0,0.0,C1240478772,962793.23,1052204.7,0,0
252,CASH_OUT,374463.25,C1635320460,0.0,0.0,C97996214,638958.28,1013421.54,0,0
355,CASH_OUT,196009.06,C1018371973,0.0,0.0,C803276120,309438.09,505447.15,0,0
252,CASH_OUT,90407.63,C143107178,150.0,0.0,C1586822188,1664720.66,1452287.09,0,0
257,PAYMENT,25414.36,C1378980542,215813.0,190398.64,M1276167193,0.0,0.0,0,0
322,CASH_IN,296885.86,C812995283,17705532.24,18002418.1,C650568211,799620.37,502734.51,0,0
8,PAYMENT,4708.36,C95778090,0.0,0.0,M229301500,0.0,0.0,0,0
210,PAYMENT,1906.33,C851532554,0.0,0.0,M978275375,0.0,0.0,0,0
134,PAYMENT,1494.27,C115498306,0.0,0.0,M938698938,0.0,0.0,0,0
372,CASH_OUT,165024.94,C566268884,14603.0,0.0,C454724914,0.0,165024.94,0,0
201,CASH_OUT,138741.05,C30256869,0.0,0.0,C61990291,7946700.74,8085441.79,0,0
210,CASH_OUT,12329.46,C1237561369,127104.0,114774.54,C1706999020,423296.64,435626.1,0,0
14,TRANSFER,203403.16,C438320225,34823.0,0.0,C1396618865,0.0,86939.55,0,0
138,CASH_IN,65593.82,C326192401,2472753.03,2538346.85,C1304569738,710325.13,644731.31,0,0
228,PAYMENT,18270.64,C912385436,351493.13,333222.49,M287738608,0.0,0.0,0,0
323,CASH_OUT,247815.65,C2034163420,0.0,0.0,C734851371,1000859.57,1248675.22,0,0
514,TRANSFER,48340.79,C1229636623,48340.79,0.0,C349802040,0.0,0.0,1,0
277,TRANSFER,180835.42,C1136384841,0.0,0.0,C1050690310,1343038.57,1523873.98,0,0
370,CASH_IN,265576.56,C1635964412,768114.0,1033690.56,C1461729678,0.0,0.0,0,0
155,CASH_OUT,400828.93,C99956653,0.0,0.0,C2056635572,643048.29,876993.58,0,0
265,TRANSFER,3929113.14,C111386253,3929113.14,0.0,C833883362,0.0,0.0,1,0
119,CASH_OUT,58959.44,C1470531621,0.0,0.0,C2050594153,1330902.86,1389862.3,0,0
324,CASH_IN,161404.27,C65495360,518868.72,680272.99,C1746124153,871534.14,710129.87,0,0
137,TRANSFER,141748.45,C1732888583,0.0,0.0,C925215113,849580.9,991329.35,0,0
191,CASH_IN,155141.29,C1133908318,1910018.1,2065159.39,C339224326,7537163.45,7382022.17,0,0
184,TRANSFER,73486.8,C1621868910,73486.8,0.0,C80114105,0.0,0.0,1,0
277,CASH_OUT,2429.82,C399653669,52763.0,50333.18,C577198450,218504.02,220933.84,0,0
300,PAYMENT,5441.05,C238696019,0.0,0.0,M1422572700,0.0,0.0,0,0
162,CASH_IN,38556.02,C1602520930,104996.0,143552.02,C1507596200,666005.39,627449.37,0,0
334,CASH_IN,465600.88,C557320577,7200823.56,7666424.43,C1382394077,13258074.69,12792473.81,0,0
327,PAYMENT,6497.9,C580838100,0.0,0.0,M108602005,0.0,0.0,0,0
18,CASH_IN,218850.21,C2113600962,33494.0,252344.21,C232318777,90609.09,0.0,0,0
328,CASH_OUT,51987.29,C1759642105,16211.0,0.0,C432633997,1123460.97,1175448.25,0,0
250,CASH_OUT,73693.48,C1112646285,559.0,0.0,C972565972,196663.8,270357.28,0,0
18,TRANSFER,885291.11,C1566058830,0.0,0.0,C193941275,2384905.69,3270196.8,0,0
355,PAYMENT,5567.24,C1253432865,289204.0,283636.76,M78073666,0.0,0.0,0,0
488,CASH_OUT,27696.89,C1714051510,27696.89,0.0,C502023164,352139.13,379836.02,1,0
203,CASH_OUT,207860.24,C347677046,33170.0,0.0,C1996253138,0.0,207860.24,0,0
205,CASH_IN,141264.95,C909385240,8217.0,149481.95,C451119495,0.0,0.0,0,0
253,CASH_IN,160776.96,C677292545,30452.0,191228.96,C1259701105,1511128.38,1350351.42,0,0
399,CASH_IN,123053.78,C426658088,13280.0,136333.78,C464866990,0.0,0.0,0,0
231,CASH_OUT,12461.9,C2051767253,0.0,0.0,C1917737273,83573.12,180822.12,0,0
137,PAYMENT,11768.22,C2005808378,31032.0,19263.78,M36822120,0.0,0.0,0,0
14,CASH_OUT,203202.78,C293312284,0.0,0.0,C374540077,1959514.89,2471634.67,0,0
511,TRANSFER,2491.85,C1751683841,2491.85,0.0,C1911344900,0.0,0.0,1,0
236,PAYMENT,14436.35,C1144758810,552949.0,538512.65,M218459118,0.0,0.0,0,0
140,CASH_OUT,135778.95,C131300572,0.0,0.0,C282488643,137406.48,273185.43,0,0
290,CASH_OUT,1454356.81,C594782618,1454356.81,0.0,C921928556,2374898.66,3829255.47,1,0
329,CASH_OUT,219256.22,C1303676721,40079.0,0.0,C260151033,2185544.39,2404800.61,0,0
159,CASH_IN,132760.46,C527428618,2313874.9,2446635.36,C1629643918,885920.1,753159.64,0,0
134,CASH_IN,493737.81,C1575600912,23579500.57,24073238.38,C1143640237,777767.56,284029.75,0,0
723,CASH_OUT,2232257.71,C684925403,2232257.71,0.0,C855824878,819923.42,3052181.14,1,0
160,PAYMENT,4659.91,C1350563762,0.0,0.0,M1252952320,0.0,0.0,0,0
95,PAYMENT,540.86,C1629447787,32173.0,31632.14,M706891067,0.0,0.0,0,0
401,CASH_IN,171171.7,C538126197,5794914.07,5966085.77,C428833194,1283946.75,1112775.05,0,0
351,TRANSFER,153607.08,C875012263,153607.08,0.0,C1330100678,0.0,0.0,1,0
401,CASH_IN,51550.55,C1414761084,40195.0,91745.55,C2138306614,4353463.42,4301912.87,0,0
139,CASH_OUT,143957.47,C176154742,0.0,0.0,C647876415,1007746.42,1151703.88,0,0
578,CASH_IN,230081.9,C266306883,4418230.63,4648312.53,C1433083393,5628345.41,5398263.51,0,0
259,PAYMENT,6357.62,C539994915,311.0,0.0,M1899741429,0.0,0.0,0,0
372,PAYMENT,32877.22,C1187427778,318590.15,285712.94,M1413853767,0.0,0.0,0,0
17,CASH_OUT,277875.46,C505207649,205309.0,0.0,C727103798,69136.17,347011.63,0,0
19,CASH_IN,298163.79,C754493447,80986.0,379149.79,C711474733,645745.11,347581.32,0,0
370,PAYMENT,10877.89,C887749666,173119.09,162241.19,M1454694293,0.0,0.0,0,0
203,CASH_IN,324778.17,C1247448588,23265.0,348043.17,C1567802374,676922.56,352144.38,0,0
328,PAYMENT,2874.3,C1622762043,27386.22,24511.93,M102396092,0.0,0.0,0,0
202,PAYMENT,2633.64,C761373191,130103.0,127469.36,M1711329236,0.0,0.0,0,0
94,CASH_OUT,46423.9,C965442086,28647.0,0.0,C1480337135,693471.27,739895.17,0,0
158,PAYMENT,4685.0,C2072192045,348794.53,344109.53,M616168671,0.0,0.0,0,0
385,CASH_OUT,627088.33,C1637164849,627088.33,0.0,C1984867155,594476.39,1221564.72,1,0
135,CASH_OUT,338962.44,C546894721,15083.0,0.0,C176374758,34179.43,373141.87,0,0
514,CASH_OUT,60575.07,C1808192709,10504.0,0.0,C363732312,373002.86,433577.93,0,0
8,CASH_IN,46204.07,C2079599866,4070680.13,4116884.2,C2128665553,170564.04,262835.22,0,0
307,CASH_OUT,139607.19,C374521357,0.0,0.0,C756304246,275405.81,415013.01,0,0
163,PAYMENT,8762.97,C853501994,5478.0,0.0,M1387326189,0.0,0.0,0,0
476,DEBIT,3036.1,C2082675656,143826.0,140789.9,C1228436185,133259.11,136295.21,0,0
191,PAYMENT,6610.92,C1476801110,206337.0,199726.08,M278038111,0.0,0.0,0,0
43,TRANSFER,612.04,C1062567975,14957.58,14345.54,C2047987632,318615.63,319227.67,0,0
63,CASH_OUT,197226.65,C1388614734,197226.65,0.0,C693288034,0.0,197226.65,1,0
235,CASH_OUT,167082.06,C1440954262,0.0,0.0,C85407533,2207682.57,2374764.63,0,0
133,DEBIT,2279.63,C335125658,731.0,0.0,C1794170438,13211.35,15490.97,0,0
353,PAYMENT,1507.22,C1796732950,0.0,0.0,M560884617,0.0,0.0,0,0
256,CASH_OUT,306015.64,C859046147,25911.0,0.0,C955591512,178672.69,484688.33,0,0
135,CASH_IN,62876.48,C1750526539,5795.0,68671.48,C1812025975,0.0,0.0,0,0
349,CASH_IN,126749.25,C1329049204,1211.0,127960.25,C1205295703,298343.53,285275.0,0,0
306,PAYMENT,6422.83,C1331030817,202456.0,196033.17,M803544110,0.0,0.0,0,0
272,CASH_OUT,1061353.33,C981675452,1061353.33,0.0,C679318933,520498.51,1581851.84,1,0
308,CASH_OUT,100568.26,C1843391113,17103.33,0.0,C566971364,263824.49,364392.75,0,0
354,CASH_IN,71966.58,C740976866,17039698.95,17111665.53,C1140645747,4065941.51,3993974.93,0,0
402,CASH_OUT,77028.78,C1482618221,51177.0,0.0,C202682188,520564.54,597593.32,0,0
225,PAYMENT,38224.81,C45631822,10261.0,0.0,M739943174,0.0,0.0,0,0
254,CASH_OUT,80451.01,C1769847344,10595.0,0.0,C1366391094,0.0,80451.01,0,0
162,TRANSFER,213856.18,C2093062647,70460.0,0.0,C1778093372,0.0,213856.18,0,0
311,PAYMENT,2422.32,C775689136,32075.88,29653.56,M576867759,0.0,0.0,0,0
15,CASH_IN,55213.79,C226789657,305995.0,361208.79,C1510767268,11197132.15,11153150.98,0,0
397,PAYMENT,8490.08,C1365378396,0.0,0.0,M1342518545,0.0,0.0,0,0
205,TRANSFER,745735.54,C1517694265,40715.0,0.0,C1857059512,3734843.05,4480578.59,0,0
186,CASH_IN,40395.19,C602522295,118912.0,159307.19,C679889858,19740.77,0.0,0,0
691,CASH_IN,60378.7,C1046021993,28106.0,88484.7,C726172324,598533.74,538155.04,0,0
157,PAYMENT,42712.49,C969135611,0.0,0.0,M1291406186,0.0,0.0,0,0
457,TRANSFER,879136.17,C2075685093,879136.17,0.0,C1475814137,0.0,0.0,1,0
156,PAYMENT,17096.89,C707229861,170399.77,153302.88,M1466320219,0.0,0.0,0,0
260,PAYMENT,5685.06,C1031095437,229351.46,223666.41,M399401567,0.0,0.0,0,0
347,CASH_OUT,315832.52,C1224444588,0.0,0.0,C272925239,2169540.53,2485373.05,0,0
182,TRANSFER,388198.14,C797499151,392707.67,4509.53,C1939579059,23557131.04,23945329.18,0,0
336,TRANSFER,9207.38,C1777315934,9207.38,0.0,C44566269,0.0,0.0,1,0
14,CASH_OUT,164890.06,C548776798,19807.0,0.0,C729942809,146887.0,0.0,0,0
153,PAYMENT,12110.56,C253127907,2960.1,0.0,M1457146236,0.0,0.0,0,0
209,PAYMENT,3858.69,C1109273989,53533.99,49675.3,M229231047,0.0,0.0,0,0
33,CASH_OUT,232244.51,C260810959,0.0,0.0,C765025962,1052857.38,1285101.89,0,0
595,PAYMENT,41427.73,C18114534,0.0,0.0,M2139032137,0.0,0.0,0,0
43,PAYMENT,4074.47,C1908630341,0.0,0.0,M900822972,0.0,0.0,0,0
544,PAYMENT,23586.03,C259522726,265668.0,242081.97,M73086424,0.0,0.0,0,0
372,CASH_OUT,126571.89,C1418743574,0.0,0.0,C838766338,1611252.92,1737824.8,0,0
187,CASH_OUT,74896.6,C1697297617,20975.0,0.0,C777564810,0.0,74896.6,0,0
236,CASH_IN,29319.6,C1676195131,106969.0,136288.6,C17468875,2473304.12,2443984.52,0,0
205,CASH_OUT,130879.06,C344166330,0.0,0.0,C388282257,134574.18,265453.24,0,0
306,PAYMENT,45745.86,C1229191872,0.0,0.0,M903369443,0.0,0.0,0,0
208,CASH_IN,210597.38,C1020263740,714.0,211311.38,C1839712847,0.0,0.0,0,0
12,CASH_OUT,512330.88,C478630161,1076.0,0.0,C995442141,638070.29,1294438.49,0,0
348,TRANSFER,1006645.5,C568699222,0.0,0.0,C1582355721,1238858.35,2245503.85,0,0
189,TRANSFER,936603.45,C1786993173,0.0,0.0,C1780948880,1243769.45,2180372.9,0,0
11,PAYMENT,8019.36,C200126536,59440.0,51420.64,M623491253,0.0,0.0,0,0
131,CASH_OUT,210299.54,C796627830,37058.0,0.0,C925142279,187903.1,398202.64,0,0
188,PAYMENT,10628.65,C188389665,5052.0,0.0,M1839106975,0.0,0.0,0,0
283,CASH_IN,486380.18,C1443427526,8578795.82,9065176.01,C1010765614,7121862.2,6635482.02,0,0
133,CASH_OUT,492247.95,C1809764642,0.0,0.0,C1698701388,2051728.12,2543976.07,0,0
132,CASH_OUT,141390.49,C846040782,278951.0,137560.51,C214344346,0.0,145363.99,0,0
184,PAYMENT,5025.74,C1709432839,42242.0,37216.26,M1983146979,0.0,0.0,0,0
371,CASH_OUT,136734.91,C549176278,9969.0,0.0,C72706468,0.0,136734.91,0,0
131,CASH_OUT,6349.32,C2124113997,6404.0,54.68,C449578110,0.0,6349.32,0,0
346,PAYMENT,11552.13,C17841895,0.0,0.0,M1167113137,0.0,0.0,0,0
304,PAYMENT,6718.56,C483688118,0.0,0.0,M73332732,0.0,0.0,0,0
140,CASH_IN,82389.88,C1251792455,4784412.2,4866802.08,C524440164,418957.1,336567.22,0,0
378,CASH_OUT,103050.22,C1394158347,198.0,0.0,C1797222942,295184.28,398234.49,0,0
20,PAYMENT,5880.37,C1986147265,0.0,0.0,M1632154400,0.0,0.0,0,0
357,CASH_IN,103707.82,C844380252,2762059.28,2865767.1,C1043745245,12364982.68,12261274.86,0,0
145,CASH_OUT,34301.19,C1096551373,34301.19,0.0,C632622590,0.0,34301.19,1,0
405,CASH_IN,128927.17,C1815628163,1905978.32,2034905.5,C890564964,2208394.67,2079467.5,0,0
302,PAYMENT,3103.2,C526276412,242275.9,239172.69,M331887399,0.0,0.0,0,0
8,PAYMENT,374.32,C1339537304,0.0,0.0,M1702568569,0.0,0.0,0,0
397,CASH_OUT,58410.57,C739027823,121128.66,62718.08,C663173281,773080.93,831491.5,0,0
351,TRANSFER,349198.16,C2028637166,0.0,0.0,C1525947566,614748.1,963946.27,0,0
402,PAYMENT,18987.55,C1460623825,0.0,0.0,M916188413,0.0,0.0,0,0
302,TRANSFER,1784291.62,C1824422196,125675.0,0.0,C38350195,81486.58,1865778.19,0,0
39,PAYMENT,20572.22,C1063621385,80936.0,60363.78,M1285232180,0.0,0.0,0,0
285,CASH_IN,12053.94,C459609844,1226974.76,1239028.7,C1621768810,925939.5,913885.56,0,0
350,CASH_OUT,181120.96,C553609566,20399.0,0.0,C1264033645,35352.52,216473.48,0,0
229,PAYMENT,10773.95,C1643508199,0.0,0.0,M457217424,0.0,0.0,0,0
283,PAYMENT,27822.92,C832745694,18198.03,0.0,M1494289479,0.0,0.0,0,0
372,PAYMENT,14664.27,C698112883,0.0,0.0,M779854792,0.0,0.0,0,0
478,PAYMENT,15280.31,C667123502,40734.0,25453.69,M2091327103,0.0,0.0,0,0
277,CASH_OUT,25543.56,C621085724,20213.0,0.0,C417982305,757292.85,782836.41,0,0
161,CASH_OUT,147884.49,C1316763617,0.0,0.0,C1291301300,574742.42,644521.55,0,0
23,CASH_IN,334491.23,C596391953,832483.35,1166974.58,C1563234817,1794093.58,1459602.35,0,0
238,PAYMENT,5959.26,C2019603889,20194.0,14234.74,M1765789565,0.0,0.0,0,0
177,TRANSFER,3234242.9,C1149070354,180785.03,0.0,C381105988,3666950.69,6901193.59,0,0
12,CASH_OUT,88494.37,C714163248,0.0,0.0,C1184989162,366209.14,368300.93,0,0
258,TRANSFER,939136.08,C2123176166,11304.0,0.0,C1290889938,560646.66,1499782.73,0,0
134,CASH_IN,336234.76,C1968226943,240428.0,576662.76,C897299398,2827696.74,2491461.98,0,0
347,CASH_IN,134744.36,C1167653255,1209286.6,1344030.96,C377494423,1801666.94,1666922.58,0,0
46,PAYMENT,5128.41,C513813058,254980.0,249851.59,M614383518,0.0,0.0,0,0
154,CASH_OUT,160149.96,C1351394062,0.0,0.0,C1476610309,7031796.77,7191946.73,0,0
137,CASH_IN,152178.83,C460159894,35995.0,188173.83,C1235918603,0.0,0.0,0,0
188,PAYMENT,21514.22,C1033699164,0.0,0.0,M1408489952,0.0,0.0,0,0
637,PAYMENT,5611.32,C670465642,0.0,0.0,M431640948,0.0,0.0,0,0
16,CASH_OUT,139680.83,C1121981953,3148.08,0.0,C1852717538,1438958.61,1578639.44,0,0
162,CASH_IN,19830.37,C939641557,897306.82,917137.19,C250323223,208576.91,188746.54,0,0
369,PAYMENT,9191.53,C1936265209,0.0,0.0,M1638788679,0.0,0.0,0,0
184,PAYMENT,2960.86,C1806366071,33019.0,30058.14,M1268125126,0.0,0.0,0,0
255,PAYMENT,3434.93,C348856173,80269.0,76834.07,M1746058039,0.0,0.0,0,0
235,TRANSFER,62324.67,C406505387,5410.0,0.0,C1470334995,2181822.48,2244147.15,0,0
134,PAYMENT,16008.35,C1432383895,51323.0,35314.65,M1594650784,0.0,0.0,0,0
329,PAYMENT,477.91,C207653418,226036.7,225558.79,M295456258,0.0,0.0,0,0
308,CASH_IN,276541.38,C878695338,219531.98,496073.37,C10185444,13017347.85,12740806.46,0,0
186,CASH_IN,296895.95,C1239922900,22793.0,319688.95,C1891738825,0.0,1246030.46,0,0
204,CASH_OUT,355493.49,C1310828480,0.0,0.0,C415035845,1254737.27,1610230.76,0,0
241,TRANSFER,3124238.51,C1462570234,0.0,0.0,C1233454027,6616561.08,9740799.59,0,0
553,TRANSFER,244312.69,C1640049585,244312.69,0.0,C542321512,0.0,0.0,1,0
398,CASH_OUT,30121.57,C1284133712,0.0,0.0,C1686757365,127246.56,157368.14,0,0
160,CASH_OUT,309614.18,C771900292,0.0,0.0,C413549068,1073524.82,1383138.99,0,0
374,PAYMENT,33279.69,C643928102,0.0,0.0,M924468221,0.0,0.0,0,0
235,CASH_IN,150420.3,C1641693284,686.0,151106.3,C276992405,0.0,0.0,0,0
186,PAYMENT,2065.41,C543769302,0.0,0.0,M307524416,0.0,0.0,0,0
226,PAYMENT,48997.21,C1903679548,0.0,0.0,M1145167615,0.0,0.0,0,0
330,PAYMENT,3364.58,C551843833,0.0,0.0,M761595395,0.0,0.0,0,0
601,TRANSFER,4709059.93,C1987474104,0.0,0.0,C1788501346,15423510.74,20132570.67,0,0
137,CASH_IN,530433.67,C549051052,2349396.33,2879830.0,C2073370696,865960.45,335526.78,0,0
597,CASH_IN,45905.25,C2086565138,128518.0,174423.25,C1838690956,446170.83,400265.58,0,0
403,PAYMENT,6181.15,C1913636681,0.0,0.0,M420349765,0.0,0.0,0,0
405,TRANSFER,515022.61,C1536138771,0.0,0.0,C1429523144,664704.89,1179727.5,0,0
403,CASH_OUT,35857.43,C633443301,24758.0,0.0,C1654402391,0.0,35857.43,0,0
689,TRANSFER,276253.24,C1540529421,276253.24,0.0,C1828289501,0.0,0.0,1,0
44,CASH_OUT,16727.86,C1526489290,0.0,0.0,C177522781,3858865.29,3440116.43,0,0
234,CASH_IN,212842.97,C1244362773,52681.0,265523.97,C480880144,792384.48,579541.5,0,0
321,CASH_OUT,351268.75,C1019329213,351268.75,0.0,C1199437917,767889.35,1119158.1,1,0
41,CASH_IN,445904.56,C641013980,575864.0,1021768.56,C382184027,274810.32,0.0,0,0
167,PAYMENT,5386.62,C1660474225,553.0,0.0,M373133422,0.0,0.0,0,0
326,CASH_IN,207480.12,C829299702,2500650.49,2708130.61,C548592668,960808.4,753328.28,0,0
133,CASH_OUT,212130.67,C362748742,212130.67,0.0,C81133890,1542937.19,2133644.57,1,0
204,CASH_OUT,247648.66,C764214319,20111.0,0.0,C669450714,0.0,247648.66,0,0
355,TRANSFER,93673.32,C618226840,0.0,0.0,C1498549052,1757352.39,1851025.71,0,0
135,CASH_OUT,199779.59,C691592909,0.0,0.0,C483930168,1804150.87,2003930.47,0,0
156,PAYMENT,3796.77,C1392419600,212238.15,208441.39,M909234723,0.0,0.0,0,0
208,CASH_OUT,363240.27,C151502168,0.0,0.0,C1355706409,681084.43,1044324.7,0,0
218,CASH_OUT,957432.32,C261371522,957432.32,0.0,C941458024,4634.35,962066.67,1,0
212,CASH_OUT,357282.82,C487520427,0.0,0.0,C582489702,613013.66,970296.48,0,0
214,DEBIT,763.74,C1007452999,1191.5,427.76,C1840997848,583223.15,583986.89,0,0
420,CASH_IN,486146.49,C1634312851,3284593.38,3770739.87,C1898348231,716627.87,230481.38,0,0
255,CASH_OUT,139564.22,C1566676537,0.0,0.0,C622097854,3690701.22,3830265.44,0,0
261,PAYMENT,10740.0,C956439822,130935.09,120195.09,M1545373992,0.0,0.0,0,0
231,CASH_IN,93305.61,C1524966701,15872098.14,15965403.75,C245927638,1679119.14,1585813.53,0,0
257,PAYMENT,11645.58,C362518026,0.0,0.0,M784994428,0.0,0.0,0,0
163,PAYMENT,7990.91,C844632881,5068.0,0.0,M2073603873,0.0,0.0,0,0
131,CASH_IN,59560.56,C1826161494,22182926.57,22242487.14,C605536515,1039764.96,980204.39,0,0
730,TRANSFER,3191058.32,C1884883180,3191058.32,0.0,C906779007,0.0,0.0,1,0
44,CASH_OUT,87753.88,C62044855,0.0,0.0,C898991870,345731.79,433485.67,0,0
351,TRANSFER,436165.44,C934836839,0.0,0.0,C1825122856,13554171.63,13990337.08,0,0
139,PAYMENT,23596.71,C1675703565,0.0,0.0,M75565443,0.0,0.0,0,0
156,CASH_OUT,619836.33,C1847194687,619836.33,0.0,C1466605034,712633.49,1332469.82,1,0
231,PAYMENT,13470.57,C1545372952,21858.0,8387.43,M1801962432,0.0,0.0,0,0
380,CASH_OUT,112159.06,C1506068979,11378.0,0.0,C1659165808,49869.1,162028.16,0,0
596,CASH_OUT,87480.72,C1290103259,665773.0,578292.28,C1979969523,0.0,87480.72,0,0
41,CASH_OUT,199148.58,C988455401,0.0,0.0,C1863096176,433915.63,849582.84,0,0
405,PAYMENT,14914.55,C764734823,10164.0,0.0,M923677122,0.0,0.0,0,0
163,CASH_IN,72381.8,C129284196,8384.0,80765.8,C619581614,0.0,0.0,0,0
283,CASH_IN,9841.58,C1154958615,6164460.36,6174301.94,C717420322,250139.2,240297.62,0,0
252,PAYMENT,4280.28,C160571862,0.0,0.0,M179155460,0.0,0.0,0,0
550,CASH_OUT,136365.16,C2052281319,0.0,0.0,C1963710259,151784.81,288149.97,0,0
325,CASH_IN,292288.34,C1710976739,1343276.04,1635564.38,C1269836150,650597.32,358308.97,0,0
36,PAYMENT,4128.76,C1333890652,0.0,0.0,M949211424,0.0,0.0,0,0
333,PAYMENT,15610.92,C313098088,2286.0,0.0,M1411336679,0.0,0.0,0,0
361,PAYMENT,27022.02,C1149093083,0.0,0.0,M859046198,0.0,0.0,0,0
144,CASH_OUT,2120266.89,C540872816,2120266.89,0.0,C875816541,4076539.19,6196806.08,1,0
187,CASH_OUT,66513.65,C2083717119,19813.0,0.0,C1197893333,59039.85,125553.5,0,0
469,CASH_OUT,27637.7,C286751897,31003.0,3365.3,C554765291,0.0,27637.7,0,0
307,CASH_IN,227435.85,C1539339022,25606.0,253041.85,C324571875,1238250.91,1010815.05,0,0
183,DEBIT,2541.11,C1006290345,0.0,0.0,C1872341044,1439576.07,1442117.17,0,0
283,PAYMENT,16569.98,C1473730060,0.0,0.0,M2112925029,0.0,0.0,0,0
162,CASH_OUT,229501.79,C934222803,10237.0,0.0,C198375834,773303.9,1002805.69,0,0
394,CASH_IN,338138.08,C752770622,3239201.2,3577339.27,C196394814,9168568.66,8830430.59,0,0
238,PAYMENT,16963.07,C1403822250,131684.0,114720.93,M623373132,0.0,0.0,0,0
259,CASH_IN,43558.36,C343519004,90517.0,134075.36,C1821305485,391824.17,348265.81,0,0
208,PAYMENT,5047.57,C2015331415,0.0,0.0,M145643854,0.0,0.0,0,0
204,CASH_OUT,140447.57,C29774497,31694.13,0.0,C1644697801,391139.71,531587.27,0,0
137,CASH_OUT,250339.76,C1047645901,10546.0,0.0,C1526686091,887568.52,1137908.28,0,0
596,CASH_OUT,129670.96,C1346988149,104092.0,0.0,C1860614236,0.0,129670.96,0,0
352,DEBIT,332.02,C1620287813,28324.0,27991.98,C1206712256,49798.2,50130.22,0,0
185,CASH_OUT,102571.91,C32536672,0.0,0.0,C1169467906,257823.02,360394.93,0,0
260,CASH_OUT,129221.49,C186322823,30538.0,0.0,C1568286612,167655.28,296876.77,0,0
187,TRANSFER,135530.59,C459309406,179784.0,44253.41,C670735499,0.0,135530.59,0,0
214,PAYMENT,1719.74,C729274503,0.0,0.0,M1969810764,0.0,0.0,0,0
154,CASH_OUT,281263.15,C1431297118,31716.0,0.0,C1907748826,0.0,281263.15,0,0
187,CASH_IN,27723.39,C715491980,24349.0,52072.39,C1607898687,0.0,0.0,0,0
303,CASH_IN,189269.34,C694438140,935.0,190204.34,C569888221,1371109.23,1181839.89,0,0
401,CASH_IN,37882.1,C1576032352,2555982.52,2593864.63,C737650410,53878.53,15996.43,0,0
298,CASH_OUT,147965.21,C1938527121,0.0,0.0,C1219505943,448728.76,596693.97,0,0
688,CASH_OUT,300286.71,C926656449,123656.0,0.0,C2021288387,36120.2,336406.91,0,0
323,CASH_IN,92209.36,C1458124159,49955.0,142164.36,C983489010,197077.05,104867.69,0,0
332,CASH_IN,142927.27,C2016547868,416505.0,559432.27,C1590020275,197866.69,54939.42,0,0
40,CASH_IN,404247.31,C125762469,5145490.43,5549737.74,C229540098,601104.99,196857.67,0,0
306,CASH_OUT,81458.72,C1462973752,12948.47,0.0,C1201738331,128151.15,209609.87,0,0
209,CASH_OUT,298159.34,C1189317517,0.0,0.0,C526259863,567179.39,865338.73,0,0
401,CASH_OUT,208364.48,C1579238917,19854.0,0.0,C2145016601,5085.66,213450.15,0,0
140,CASH_OUT,12352.49,C2015374714,198.0,0.0,C1622391596,28661813.79,28674166.28,0,0
37,PAYMENT,48144.78,C1677056718,56897.0,8752.22,M821806788,0.0,0.0,0,0
17,PAYMENT,21297.41,C479129529,39922.2,18624.79,M1183560059,0.0,0.0,0,0
159,PAYMENT,1691.64,C703256815,15178.0,13486.36,M1668237349,0.0,0.0,0,0
398,CASH_OUT,226076.11,C1806910111,17818.0,0.0,C1674739208,72061.33,298137.44,0,0
302,PAYMENT,12314.68,C1075698149,0.0,0.0,M454668983,0.0,0.0,0,0
297,CASH_IN,316049.84,C1665251180,3068495.79,3384545.63,C22449336,426667.06,110617.22,0,0
